"ID","X-Def","Y-Def","Z-Def"
975,34.,2.188562,1.6
976,34.,2.4,1.6
977,34.28284,1.717157,1.6
978,34.28284,2.282843,1.6
979,34.4,2.,1.6
980,37.6,2.,1.6
981,37.71716,1.717157,1.6
982,37.71716,2.282843,1.6
983,38.,1.6,1.6
984,38.,1.811438,1.6
985,38.,2.,1.6
986,38.,2.188562,1.6
987,38.,2.4,1.6
988,38.28284,1.717157,1.6
989,38.28284,2.282843,1.6
990,38.4,2.,1.6
991,41.6,2.,1.6
992,41.71716,1.717157,1.6
993,41.71716,2.282843,1.6
994,42.,1.6,1.6
995,42.,1.811438,1.6
996,42.,2.,1.6
997,42.,2.188562,1.6
998,42.,2.4,1.6
999,42.28284,1.717157,1.6
1000,42.28284,2.282843,1.6
1001,42.4,2.,1.6
1002,45.6,2.,1.6
1003,45.71716,1.717157,1.6
1004,45.71716,2.282843,1.6
1005,46.,1.6,1.6
1006,46.,1.811438,1.6
1007,46.,2.,1.6
1008,46.,2.188562,1.6
1009,46.,2.4,1.6
1010,46.28284,1.717157,1.6
1011,46.28284,2.282843,1.6
1012,46.4,2.,1.6
1013,49.6,2.,1.6
1014,49.71716,1.717157,1.6
1015,49.71716,2.282843,1.6
1016,50.,1.6,1.6
1017,50.,1.811438,1.6
1018,50.,2.,1.6
1019,50.,2.188562,1.6
1020,50.,2.4,1.6
1021,50.28284,1.717157,1.6
1022,50.28284,2.282843,1.6
1023,50.4,2.,1.6
1024,53.6,2.,1.6
1025,53.71716,1.717157,1.6
1026,53.71716,2.282843,1.6
1027,54.,1.6,1.6
1028,54.,1.811438,1.6
1029,54.,2.,1.6
1030,54.,2.188562,1.6
1031,54.,2.4,1.6
1032,54.28284,1.717157,1.6
1033,54.28284,2.282843,1.6
1034,54.4,2.,1.6
1035,57.6,2.,1.6
1036,57.71716,1.717157,1.6
1037,57.71716,2.282843,1.6
1038,58.,1.6,1.6
1039,58.,1.811438,1.6
1040,58.,2.,1.6
1041,58.,2.188562,1.6
1042,58.,2.4,1.6
1043,58.28284,1.717157,1.6
1044,58.28284,2.282843,1.6
1045,58.4,2.,1.6
1046,61.6,2.,1.6
1047,61.71716,1.717157,1.6
1048,61.71716,2.282843,1.6
1049,62.,1.6,1.6
1050,62.,1.811438,1.6
1051,62.,2.,1.6
1052,62.,2.188562,1.6
1053,62.,2.4,1.6
1054,62.28284,1.717157,1.6
1055,62.28284,2.282843,1.6
1056,62.4,2.,1.6
1057,65.6,2.,1.6
1058,65.71716,1.717157,1.6
1059,65.71716,2.282843,1.6
1060,66.,1.6,1.6
1061,66.,1.811438,1.6
1062,66.,2.,1.6
1063,66.,2.188562,1.6
1064,66.,2.4,1.6
1065,66.28284,1.717157,1.6
1066,66.28284,2.282843,1.6
1067,66.4,2.,1.6
1068,69.6,2.,1.6
1069,69.71716,1.717157,1.6
1070,69.71716,2.282843,1.6
1071,70.,1.6,1.6
1072,70.,1.811438,1.6
1073,70.,2.,1.6
1074,70.,2.188562,1.6
1075,70.,2.4,1.6
1076,70.28284,1.717157,1.6
1077,70.28284,2.282843,1.6
1078,70.4,2.,1.6
1079,73.6,2.,1.6
1080,73.71716,1.717157,1.6
1081,73.71716,2.282843,1.6
1082,74.,1.6,1.6
1083,74.,1.811438,1.6
1084,74.,2.,1.6
1085,74.,2.188562,1.6
1086,74.,2.4,1.6
1087,74.28284,1.717157,1.6
1088,74.28284,2.282843,1.6
1089,74.4,2.,1.6
1090,77.6,2.,1.6
1091,77.71716,1.717157,1.6
1092,77.71716,2.282843,1.6
1093,78.,1.6,1.6
1094,78.,1.811438,1.6
1095,78.,2.,1.6
1096,78.,2.188562,1.6
1097,78.,2.4,1.6
1098,78.28284,1.717157,1.6
1099,78.28284,2.282843,1.6
1100,78.4,2.,1.6
1101,1.6,2.,2.
1102,1.717157,1.717157,2.
1103,1.717157,2.282843,2.
1104,2.,1.6,2.
1105,2.,1.811438,2.
1106,2.,2.,2.
1107,2.,2.188562,2.
1108,2.,2.4,2.
1109,2.282843,1.717157,2.
1110,2.282843,2.282843,2.
1111,2.4,2.,2.
1112,5.6,2.,2.
1113,5.717157,1.717157,2.
1114,5.717157,2.282843,2.
1115,6.,1.6,2.
1116,6.,1.811438,2.
1117,6.,2.,2.
1118,6.,2.188562,2.
1119,6.,2.4,2.
1120,6.282843,1.717157,2.
1121,6.282843,2.282843,2.
1122,6.4,2.,2.
1123,9.6,2.,2.
1124,9.717157,1.717157,2.
1125,9.717157,2.282843,2.
1126,10.,1.6,2.
1127,10.,1.811438,2.
1128,10.,2.,2.
1129,10.,2.188562,2.
1130,10.,2.4,2.
1131,10.28284,1.717157,2.
1132,10.28284,2.282843,2.
1133,10.4,2.,2.
1134,13.6,2.,2.
1135,13.71716,1.717157,2.
1136,13.71716,2.282843,2.
1137,14.,1.6,2.
1138,14.,1.811438,2.
1139,14.,2.,2.
1140,14.,2.188562,2.
1141,14.,2.4,2.
1142,14.28284,1.717157,2.
1143,14.28284,2.282843,2.
1144,14.4,2.,2.
1145,17.6,2.,2.
1146,17.71716,1.717157,2.
1147,17.71716,2.282843,2.
1148,18.,1.6,2.
1149,18.,1.811438,2.
1150,18.,2.,2.
1151,18.,2.188562,2.
1152,18.,2.4,2.
1153,18.28284,1.717157,2.
1154,18.28284,2.282843,2.
1155,18.4,2.,2.
1156,21.6,2.,2.
1157,21.71716,1.717157,2.
1158,21.71716,2.282843,2.
1159,22.,1.6,2.
1160,22.,1.811438,2.
1161,22.,2.,2.
1162,22.,2.188562,2.
1163,22.,2.4,2.
1164,22.28284,1.717157,2.
1165,22.28284,2.282843,2.
1166,22.4,2.,2.
1167,25.6,2.,2.
1168,25.71716,1.717157,2.
1169,25.71716,2.282843,2.
1170,26.,1.6,2.
1171,26.,1.811438,2.
1172,26.,2.,2.
1173,26.,2.188562,2.
1174,26.,2.4,2.
1175,26.28284,1.717157,2.
1176,26.28284,2.282843,2.
1177,26.4,2.,2.
1178,29.6,2.,2.
1179,29.71716,1.717157,2.
1180,29.71716,2.282843,2.
1181,30.,1.6,2.
1182,30.,1.811438,2.
1183,30.,2.,2.
1184,30.,2.188562,2.
1185,30.,2.4,2.
1186,30.28284,1.717157,2.
1187,30.28284,2.282843,2.
1188,30.4,2.,2.
1189,33.6,2.,2.
1190,33.71716,1.717157,2.
1191,33.71716,2.282843,2.
1192,34.,1.6,2.
1193,34.,1.811438,2.
1194,34.,2.,2.
1195,34.,2.188562,2.
1196,34.,2.4,2.
1197,34.28284,1.717157,2.
1198,34.28284,2.282843,2.
1199,34.4,2.,2.
1200,37.6,2.,2.
1201,37.71716,1.717157,2.
1202,37.71716,2.282843,2.
1203,38.,1.6,2.
1204,38.,1.811438,2.
1205,38.,2.,2.
1206,38.,2.188562,2.
1207,38.,2.4,2.
1208,38.28284,1.717157,2.
1209,38.28284,2.282843,2.
1210,38.4,2.,2.
1211,41.6,2.,2.
1212,41.71716,1.717157,2.
1213,41.71716,2.282843,2.
1214,42.,1.6,2.
1215,42.,1.811438,2.
1216,42.,2.,2.
1217,42.,2.188562,2.
1218,42.,2.4,2.
1219,42.28284,1.717157,2.
1220,42.28284,2.282843,2.
1221,42.4,2.,2.
1222,45.6,2.,2.
1223,45.71716,1.717157,2.
1224,45.71716,2.282843,2.
1225,46.,1.6,2.
1226,46.,1.811438,2.
1227,46.,2.,2.
1228,46.,2.188562,2.
1229,46.,2.4,2.
1230,46.28284,1.717157,2.
1231,46.28284,2.282843,2.
1232,46.4,2.,2.
1233,49.6,2.,2.
1234,49.71716,1.717157,2.
1235,49.71716,2.282843,2.
1236,50.,1.6,2.
1237,50.,1.811438,2.
1238,50.,2.,2.
1239,50.,2.188562,2.
1240,50.,2.4,2.
1241,50.28284,1.717157,2.
1242,50.28284,2.282843,2.
1243,50.4,2.,2.
1244,53.6,2.,2.
1245,53.71716,1.717157,2.
1246,53.71716,2.282843,2.
1247,54.,1.6,2.
1248,54.,1.811438,2.
1249,54.,2.,2.
1250,54.,2.188562,2.
1251,54.,2.4,2.
1252,54.28284,1.717157,2.
1253,54.28284,2.282843,2.
1254,54.4,2.,2.
1255,57.6,2.,2.
1256,57.71716,1.717157,2.
1257,57.71716,2.282843,2.
1258,58.,1.6,2.
1259,58.,1.811438,2.
1260,58.,2.,2.
1261,58.,2.188562,2.
1262,58.,2.4,2.
1263,58.28284,1.717157,2.
1264,58.28284,2.282843,2.
1265,58.4,2.,2.
1266,61.6,2.,2.
1267,61.71716,1.717157,2.
1268,61.71716,2.282843,2.
1269,62.,1.6,2.
1270,62.,1.811438,2.
1271,62.,2.,2.
1272,62.,2.188562,2.
1273,62.,2.4,2.
1274,62.28284,1.717157,2.
1275,62.28284,2.282843,2.
1276,62.4,2.,2.
1277,65.6,2.,2.
1278,65.71716,1.717157,2.
1279,65.71716,2.282843,2.
1280,66.,1.6,2.
1281,66.,1.811438,2.
1282,66.,2.,2.
1283,66.,2.188562,2.
1284,66.,2.4,2.
1285,66.28284,1.717157,2.
1286,66.28284,2.282843,2.
1287,66.4,2.,2.
1288,69.6,2.,2.
1289,69.71716,1.717157,2.
1290,69.71716,2.282843,2.
1291,70.,1.6,2.
1292,70.,1.811438,2.
1293,70.,2.,2.
1294,70.,2.188562,2.
1295,70.,2.4,2.
1296,70.28284,1.717157,2.
1297,70.28284,2.282843,2.
1298,70.4,2.,2.
1299,73.6,2.,2.
1300,73.71716,1.717157,2.
1301,73.71716,2.282843,2.
1302,74.,1.6,2.
1303,74.,1.811438,2.
1304,74.,2.,2.
1305,74.,2.188562,2.
1306,74.,2.4,2.
1307,74.28284,1.717157,2.
1308,74.28284,2.282843,2.
1309,74.4,2.,2.
1310,77.6,2.,2.
1311,77.71716,1.717157,2.
1312,77.71716,2.282843,2.
1313,78.,1.6,2.
1314,78.,1.811438,2.
1315,78.,2.,2.
1316,78.,2.188562,2.
1317,78.,2.4,2.
1318,78.28284,1.717157,2.
1319,78.28284,2.282843,2.
1320,78.4,2.,2.
1321,1.6,2.,2.4
1322,1.717157,1.717157,2.4
1323,1.717157,2.282843,2.4
1324,2.,1.6,2.4
1325,2.,1.811438,2.4
1326,2.,2.,2.4
1327,2.,2.188562,2.4
1328,2.,2.4,2.4
1329,2.282843,1.717157,2.4
1330,2.282843,2.282843,2.4
1331,2.4,2.,2.4
1332,5.6,2.,2.4
1333,5.717157,1.717157,2.4
1334,5.717157,2.282843,2.4
1335,6.,1.6,2.4
1336,6.,1.811438,2.4
1337,6.,2.,2.4
1338,6.,2.188562,2.4
1339,6.,2.4,2.4
1340,6.282843,1.717157,2.4
1341,6.282843,2.282843,2.4
1342,6.4,2.,2.4
1343,9.6,2.,2.4
1344,9.717157,1.717157,2.4
1345,9.717157,2.282843,2.4
1346,10.,1.6,2.4
1347,10.,1.811438,2.4
1348,10.,2.,2.4
1349,10.,2.188562,2.4
1350,10.,2.4,2.4
1351,10.28284,1.717157,2.4
1352,10.28284,2.282843,2.4
1353,10.4,2.,2.4
1354,13.6,2.,2.4
1355,13.71716,1.717157,2.4
1356,13.71716,2.282843,2.4
1357,14.,1.6,2.4
1358,14.,1.811438,2.4
1359,14.,2.,2.4
1360,14.,2.188562,2.4
1361,14.,2.4,2.4
1362,14.28284,1.717157,2.4
1363,14.28284,2.282843,2.4
1364,14.4,2.,2.4
1365,17.6,2.,2.4
1366,17.71716,1.717157,2.4
1367,17.71716,2.282843,2.4
1368,18.,1.6,2.4
1369,18.,1.811438,2.4
1370,18.,2.,2.4
1371,18.,2.188562,2.4
1372,18.,2.4,2.4
1373,18.28284,1.717157,2.4
1374,18.28284,2.282843,2.4
1375,18.4,2.,2.4
1376,21.6,2.,2.4
1377,21.71716,1.717157,2.4
1378,21.71716,2.282843,2.4
1379,22.,1.6,2.4
1380,22.,1.811438,2.4
1381,22.,2.,2.4
1382,22.,2.188562,2.4
1383,22.,2.4,2.4
1384,22.28284,1.717157,2.4
1385,22.28284,2.282843,2.4
1386,22.4,2.,2.4
1387,25.6,2.,2.4
1388,25.71716,1.717157,2.4
1389,25.71716,2.282843,2.4
1390,26.,1.6,2.4
1391,26.,1.811438,2.4
1392,26.,2.,2.4
1393,26.,2.188562,2.4
1394,26.,2.4,2.4
1395,26.28284,1.717157,2.4
1396,26.28284,2.282843,2.4
1397,26.4,2.,2.4
1398,29.6,2.,2.4
1399,29.71716,1.717157,2.4
1400,29.71716,2.282843,2.4
1401,30.,1.6,2.4
1402,30.,1.811438,2.4
1403,30.,2.,2.4
1404,30.,2.188562,2.4
1405,30.,2.4,2.4
1406,30.28284,1.717157,2.4
1407,30.28284,2.282843,2.4
1408,30.4,2.,2.4
1409,33.6,2.,2.4
1410,33.71716,1.717157,2.4
1411,33.71716,2.282843,2.4
1412,34.,1.6,2.4
1413,34.,1.811438,2.4
1414,34.,2.,2.4
1415,34.,2.188562,2.4
1416,34.,2.4,2.4
1417,34.28284,1.717157,2.4
1418,34.28284,2.282843,2.4
1419,34.4,2.,2.4
1420,37.6,2.,2.4
1421,37.71716,1.717157,2.4
1422,37.71716,2.282843,2.4
1423,38.,1.6,2.4
1424,38.,1.811438,2.4
1425,38.,2.,2.4
1426,38.,2.188562,2.4
1427,38.,2.4,2.4
1428,38.28284,1.717157,2.4
1429,38.28284,2.282843,2.4
1430,38.4,2.,2.4
1431,41.6,2.,2.4
1432,41.71716,1.717157,2.4
1433,41.71716,2.282843,2.4
1434,42.,1.6,2.4
1435,42.,1.811438,2.4
1436,42.,2.,2.4
1437,42.,2.188562,2.4
1438,42.,2.4,2.4
1439,42.28284,1.717157,2.4
1440,42.28284,2.282843,2.4
1441,42.4,2.,2.4
1442,45.6,2.,2.4
1443,45.71716,1.717157,2.4
1444,45.71716,2.282843,2.4
1445,46.,1.6,2.4
1446,46.,1.811438,2.4
1447,46.,2.,2.4
1448,46.,2.188562,2.4
1449,46.,2.4,2.4
1450,46.28284,1.717157,2.4
1451,46.28284,2.282843,2.4
1452,46.4,2.,2.4
1453,49.6,2.,2.4
1454,49.71716,1.717157,2.4
1455,49.71716,2.282843,2.4
1456,50.,1.6,2.4
1457,50.,1.811438,2.4
1458,50.,2.,2.4
1459,50.,2.188562,2.4
1460,50.,2.4,2.4
1461,50.28284,1.717157,2.4
1462,50.28284,2.282843,2.4
1463,50.4,2.,2.4
1464,53.6,2.,2.4
1465,53.71716,1.717157,2.4
1466,53.71716,2.282843,2.4
1467,54.,1.6,2.4
1468,54.,1.811438,2.4
1469,54.,2.,2.4
1470,54.,2.188562,2.4
1471,54.,2.4,2.4
1472,54.28284,1.717157,2.4
1473,54.28284,2.282843,2.4
1474,54.4,2.,2.4
1475,57.6,2.,2.4
1476,57.71716,1.717157,2.4
1477,57.71716,2.282843,2.4
1478,58.,1.6,2.4
1479,58.,1.811438,2.4
1480,58.,2.,2.4
1481,58.,2.188562,2.4
1482,58.,2.4,2.4
1483,58.28284,1.717157,2.4
1484,58.28284,2.282843,2.4
1485,58.4,2.,2.4
1486,61.6,2.,2.4
1487,61.71716,1.717157,2.4
1488,61.71716,2.282843,2.4
1489,62.,1.6,2.4
1490,62.,1.811438,2.4
1491,62.,2.,2.4
1492,62.,2.188562,2.4
1493,62.,2.4,2.4
1494,62.28284,1.717157,2.4
1495,62.28284,2.282843,2.4
1496,62.4,2.,2.4
1497,65.6,2.,2.4
1498,65.71716,1.717157,2.4
1499,65.71716,2.282843,2.4
1500,66.,1.6,2.4
1501,66.,1.811438,2.4
1502,66.,2.,2.4
1503,66.,2.188562,2.4
1504,66.,2.4,2.4
1505,66.28284,1.717157,2.4
1506,66.28284,2.282843,2.4
1507,66.4,2.,2.4
1508,69.6,2.,2.4
1509,69.71716,1.717157,2.4
1510,69.71716,2.282843,2.4
1511,70.,1.6,2.4
1512,70.,1.811438,2.4
1513,70.,2.,2.4
1514,70.,2.188562,2.4
1515,70.,2.4,2.4
1516,70.28284,1.717157,2.4
1517,70.28284,2.282843,2.4
1518,70.4,2.,2.4
1519,73.6,2.,2.4
1520,73.71716,1.717157,2.4
1521,73.71716,2.282843,2.4
1522,74.,1.6,2.4
1523,74.,1.811438,2.4
1524,74.,2.,2.4
1525,74.,2.188562,2.4
1526,74.,2.4,2.4
1527,74.28284,1.717157,2.4
1528,74.28284,2.282843,2.4
1529,74.4,2.,2.4
1530,77.6,2.,2.4
1531,77.71716,1.717157,2.4
1532,77.71716,2.282843,2.4
1533,78.,1.6,2.4
1534,78.,1.811438,2.4
1535,78.,2.,2.4
1536,78.,2.188562,2.4
1537,78.,2.4,2.4
1538,78.28284,1.717157,2.4
1539,78.28284,2.282843,2.4
1540,78.4,2.,2.4
1541,1.6,2.,2.8
1542,1.717157,1.717157,2.8
1543,1.717157,2.282843,2.8
1544,2.,1.6,2.8
1545,2.,1.811438,2.8
1546,2.,2.,2.8
1547,2.,2.188562,2.8
1548,2.,2.4,2.8
1549,2.282843,1.717157,2.8
1550,2.282843,2.282843,2.8
1551,2.4,2.,2.8
1552,5.6,2.,2.8
1553,5.717157,1.717157,2.8
1554,5.717157,2.282843,2.8
1555,6.,1.6,2.8
1556,6.,1.811438,2.8
1557,6.,2.,2.8
1558,6.,2.188562,2.8
1559,6.,2.4,2.8
1560,6.282843,1.717157,2.8
1561,6.282843,2.282843,2.8
1562,6.4,2.,2.8
1563,9.6,2.,2.8
1564,9.717157,1.717157,2.8
1565,9.717157,2.282843,2.8
1566,10.,1.6,2.8
1567,10.,1.811438,2.8
1568,10.,2.,2.8
1569,10.,2.188562,2.8
1570,10.,2.4,2.8
1571,10.28284,1.717157,2.8
1572,10.28284,2.282843,2.8
1573,10.4,2.,2.8
1574,13.6,2.,2.8
1575,13.71716,1.717157,2.8
1576,13.71716,2.282843,2.8
1577,14.,1.6,2.8
1578,14.,1.811438,2.8
1579,14.,2.,2.8
1580,14.,2.188562,2.8
1581,14.,2.4,2.8
1582,14.28284,1.717157,2.8
1583,14.28284,2.282843,2.8
1584,14.4,2.,2.8
1585,17.6,2.,2.8
1586,17.71716,1.717157,2.8
1587,17.71716,2.282843,2.8
1588,18.,1.6,2.8
1589,18.,1.811438,2.8
1590,18.,2.,2.8
1591,18.,2.188562,2.8
1592,18.,2.4,2.8
1593,18.28284,1.717157,2.8
1594,18.28284,2.282843,2.8
1595,18.4,2.,2.8
1596,21.6,2.,2.8
1597,21.71716,1.717157,2.8
1598,21.71716,2.282843,2.8
1599,22.,1.6,2.8
1600,22.,1.811438,2.8
1601,22.,2.,2.8
1602,22.,2.188562,2.8
1603,22.,2.4,2.8
1604,22.28284,1.717157,2.8
1605,22.28284,2.282843,2.8
1606,22.4,2.,2.8
1607,25.6,2.,2.8
1608,25.71716,1.717157,2.8
1609,25.71716,2.282843,2.8
1610,26.,1.6,2.8
1611,26.,1.811438,2.8
1612,26.,2.,2.8
1613,26.,2.188562,2.8
1614,26.,2.4,2.8
1615,26.28284,1.717157,2.8
1616,26.28284,2.282843,2.8
1617,26.4,2.,2.8
1618,29.6,2.,2.8
1619,29.71716,1.717157,2.8
1620,29.71716,2.282843,2.8
1621,30.,1.6,2.8
1622,30.,1.811438,2.8
1623,30.,2.,2.8
1624,30.,2.188562,2.8
1625,30.,2.4,2.8
1626,30.28284,1.717157,2.8
1627,30.28284,2.282843,2.8
1628,30.4,2.,2.8
1629,33.6,2.,2.8
1630,33.71716,1.717157,2.8
1631,33.71716,2.282843,2.8
1632,34.,1.6,2.8
1633,34.,1.811438,2.8
1634,34.,2.,2.8
1635,34.,2.188562,2.8
1636,34.,2.4,2.8
1637,34.28284,1.717157,2.8
1638,34.28284,2.282843,2.8
1639,34.4,2.,2.8
1640,37.6,2.,2.8
1641,37.71716,1.717157,2.8
1642,37.71716,2.282843,2.8
1643,38.,1.6,2.8
1644,38.,1.811438,2.8
1645,38.,2.,2.8
1646,38.,2.188562,2.8
1647,38.,2.4,2.8
1648,38.28284,1.717157,2.8
1649,38.28284,2.282843,2.8
1650,38.4,2.,2.8
1651,41.6,2.,2.8
1652,41.71716,1.717157,2.8
1653,41.71716,2.282843,2.8
1654,42.,1.6,2.8
1655,42.,1.811438,2.8
1656,42.,2.,2.8
1657,42.,2.188562,2.8
1658,42.,2.4,2.8
1659,42.28284,1.717157,2.8
1660,42.28284,2.282843,2.8
1661,42.4,2.,2.8
1662,45.6,2.,2.8
1663,45.71716,1.717157,2.8
1664,45.71716,2.282843,2.8
1665,46.,1.6,2.8
1666,46.,1.811438,2.8
1667,46.,2.,2.8
1668,46.,2.188562,2.8
1669,46.,2.4,2.8
1670,46.28284,1.717157,2.8
1671,46.28284,2.282843,2.8
1672,46.4,2.,2.8
1673,49.6,2.,2.8
1674,49.71716,1.717157,2.8
1675,49.71716,2.282843,2.8
1676,50.,1.6,2.8
1677,50.,1.811438,2.8
1678,50.,2.,2.8
1679,50.,2.188562,2.8
1680,50.,2.4,2.8
1681,50.28284,1.717157,2.8
1682,50.28284,2.282843,2.8
1683,50.4,2.,2.8
1684,53.6,2.,2.8
1685,53.71716,1.717157,2.8
1686,53.71716,2.282843,2.8
1687,54.,1.6,2.8
1688,54.,1.811438,2.8
1689,54.,2.,2.8
1690,54.,2.188562,2.8
1691,54.,2.4,2.8
1692,54.28284,1.717157,2.8
1693,54.28284,2.282843,2.8
1694,54.4,2.,2.8
1695,57.6,2.,2.8
1696,57.71716,1.717157,2.8
1697,57.71716,2.282843,2.8
1698,58.,1.6,2.8
1699,58.,1.811438,2.8
1700,58.,2.,2.8
1701,58.,2.188562,2.8
1702,58.,2.4,2.8
1703,58.28284,1.717157,2.8
1704,58.28284,2.282843,2.8
1705,58.4,2.,2.8
1706,61.6,2.,2.8
1707,61.71716,1.717157,2.8
1708,61.71716,2.282843,2.8
1709,62.,1.6,2.8
1710,62.,1.811438,2.8
1711,62.,2.,2.8
1712,62.,2.188562,2.8
1713,62.,2.4,2.8
1714,62.28284,1.717157,2.8
1715,62.28284,2.282843,2.8
1716,62.4,2.,2.8
1717,65.6,2.,2.8
1718,65.71716,1.717157,2.8
1719,65.71716,2.282843,2.8
1720,66.,1.6,2.8
1721,66.,1.811438,2.8
1722,66.,2.,2.8
1723,66.,2.188562,2.8
1724,66.,2.4,2.8
1725,66.28284,1.717157,2.8
1726,66.28284,2.282843,2.8
1727,66.4,2.,2.8
1728,69.6,2.,2.8
1729,69.71716,1.717157,2.8
1730,69.71716,2.282843,2.8
1731,70.,1.6,2.8
1732,70.,1.811438,2.8
1733,70.,2.,2.8
1734,70.,2.188562,2.8
1735,70.,2.4,2.8
1736,70.28284,1.717157,2.8
1737,70.28284,2.282843,2.8
1738,70.4,2.,2.8
1739,73.6,2.,2.8
1740,73.71716,1.717157,2.8
1741,73.71716,2.282843,2.8
1742,74.,1.6,2.8
1743,74.,1.811438,2.8
1744,74.,2.,2.8
1745,74.,2.188562,2.8
1746,74.,2.4,2.8
1747,74.28284,1.717157,2.8
1748,74.28284,2.282843,2.8
1749,74.4,2.,2.8
1750,77.6,2.,2.8
1751,77.71716,1.717157,2.8
1752,77.71716,2.282843,2.8
1753,78.,1.6,2.8
1754,78.,1.811438,2.8
1755,78.,2.,2.8
1756,78.,2.188562,2.8
1757,78.,2.4,2.8
1758,78.28284,1.717157,2.8
1759,78.28284,2.282843,2.8
1760,78.4,2.,2.8
1761,1.6,2.,3.2
1762,1.717157,1.717157,3.2
1763,1.717157,2.282843,3.2
1764,2.,1.6,3.2
1765,2.,1.811438,3.2
1766,2.,2.,3.2
1767,2.,2.188562,3.2
1768,2.,2.4,3.2
1769,2.282843,1.717157,3.2
1770,2.282843,2.282843,3.2
1771,2.4,2.,3.2
1772,5.6,2.,3.2
1773,5.717157,1.717157,3.2
1774,5.717157,2.282843,3.2
1775,6.,1.6,3.2
1776,6.,1.811438,3.2
1777,6.,2.,3.2
1778,6.,2.188562,3.2
1779,6.,2.4,3.2
1780,6.282843,1.717157,3.2
1781,6.282843,2.282843,3.2
1782,6.4,2.,3.2
1783,9.6,2.,3.2
1784,9.717157,1.717157,3.2
1785,9.717157,2.282843,3.2
1786,10.,1.6,3.2
1787,10.,1.811438,3.2
1788,10.,2.,3.2
1789,10.,2.188562,3.2
1790,10.,2.4,3.2
1791,10.28284,1.717157,3.2
1792,10.28284,2.282843,3.2
1793,10.4,2.,3.2
1794,13.6,2.,3.2
1795,13.71716,1.717157,3.2
1796,13.71716,2.282843,3.2
1797,14.,1.6,3.2
1798,14.,1.811438,3.2
1799,14.,2.,3.2
1800,14.,2.188562,3.2
1801,14.,2.4,3.2
1802,14.28284,1.717157,3.2
1803,14.28284,2.282843,3.2
1804,14.4,2.,3.2
1805,17.6,2.,3.2
1806,17.71716,1.717157,3.2
1807,17.71716,2.282843,3.2
1808,18.,1.6,3.2
1809,18.,1.811438,3.2
1810,18.,2.,3.2
1811,18.,2.188562,3.2
1812,18.,2.4,3.2
1813,18.28284,1.717157,3.2
1814,18.28284,2.282843,3.2
1815,18.4,2.,3.2
1816,21.6,2.,3.2
1817,21.71716,1.717157,3.2
1818,21.71716,2.282843,3.2
1819,22.,1.6,3.2
1820,22.,1.811438,3.2
1821,22.,2.,3.2
1822,22.,2.188562,3.2
1823,22.,2.4,3.2
1824,22.28284,1.717157,3.2
1825,22.28284,2.282843,3.2
1826,22.4,2.,3.2
1827,25.6,2.,3.2
1828,25.71716,1.717157,3.2
1829,25.71716,2.282843,3.2
1830,26.,1.6,3.2
1831,26.,1.811438,3.2
1832,26.,2.,3.2
1833,26.,2.188562,3.2
1834,26.,2.4,3.2
1835,26.28284,1.717157,3.2
1836,26.28284,2.282843,3.2
1837,26.4,2.,3.2
1838,29.6,2.,3.2
1839,29.71716,1.717157,3.2
1840,29.71716,2.282843,3.2
1841,30.,1.6,3.2
1842,30.,1.811438,3.2
1843,30.,2.,3.2
1844,30.,2.188562,3.2
1845,30.,2.4,3.2
1846,30.28284,1.717157,3.2
1847,30.28284,2.282843,3.2
1848,30.4,2.,3.2
1849,33.6,2.,3.2
1850,33.71716,1.717157,3.2
1851,33.71716,2.282843,3.2
1852,34.,1.6,3.2
1853,34.,1.811438,3.2
1854,34.,2.,3.2
1855,34.,2.188562,3.2
1856,34.,2.4,3.2
1857,34.28284,1.717157,3.2
1858,34.28284,2.282843,3.2
1859,34.4,2.,3.2
1860,37.6,2.,3.2
1861,37.71716,1.717157,3.2
1862,37.71716,2.282843,3.2
1863,38.,1.6,3.2
1864,38.,1.811438,3.2
1865,38.,2.,3.2
1866,38.,2.188562,3.2
1867,38.,2.4,3.2
1868,38.28284,1.717157,3.2
1869,38.28284,2.282843,3.2
1870,38.4,2.,3.2
1871,41.6,2.,3.2
1872,41.71716,1.717157,3.2
1873,41.71716,2.282843,3.2
1874,42.,1.6,3.2
1875,42.,1.811438,3.2
1876,42.,2.,3.2
1877,42.,2.188562,3.2
1878,42.,2.4,3.2
1879,42.28284,1.717157,3.2
1880,42.28284,2.282843,3.2
1881,42.4,2.,3.2
1882,45.6,2.,3.2
1883,45.71716,1.717157,3.2
1884,45.71716,2.282843,3.2
1885,46.,1.6,3.2
1886,46.,1.811438,3.2
1887,46.,2.,3.2
1888,46.,2.188562,3.2
1889,46.,2.4,3.2
1890,46.28284,1.717157,3.2
1891,46.28284,2.282843,3.2
1892,46.4,2.,3.2
1893,49.6,2.,3.2
1894,49.71716,1.717157,3.2
1895,49.71716,2.282843,3.2
1896,50.,1.6,3.2
1897,50.,1.811438,3.2
1898,50.,2.,3.2
1899,50.,2.188562,3.2
1900,50.,2.4,3.2
1901,50.28284,1.717157,3.2
1902,50.28284,2.282843,3.2
1903,50.4,2.,3.2
1904,53.6,2.,3.2
1905,53.71716,1.717157,3.2
1906,53.71716,2.282843,3.2
1907,54.,1.6,3.2
1908,54.,1.811438,3.2
1909,54.,2.,3.2
1910,54.,2.188562,3.2
